linkEfficiencyInPercentage,linkEfficiencyRounded,numberOfLinks
1.2756869306002063,1,1
0.6596830701828514,1,1
0.348386091852964,0,1
2.2054947921051533,2,1
15.603962137987576,16,1
0.37512920547114814,0,1
0.4936803563866901,0,1
0.03518505327676129,0,1
0.17252835413496095,0,1
0.8106136255344728,1,1
99.99999999991755,100,7
0.04028114944463482,0,1
0.1559926094345815,0,1
0.2205355330062182,0,1
3.658764958926915,4,1
22.898227230809958,23,1
99.99999999991743,100,2
0.2367849129860288,0,1
0.36387620557871697,0,1
0.17492436598350475,0,1
0.30424124944926806,0,1
0.5100886293778322,1,1
0.41384595084242454,0,1
1.612768183438319,2,1
2.1739165675339223,2,1
0.07100660856718286,0,1
1.6210139909692691,2,1
0.5890493683018622,1,1
99.99999999991793,100,1
0.14024383066930893,0,1
0.43313910908624725,0,1
13.951624957777678,14,1
0.38320636011634046,0,1
0.20200888336438777,0,1
0.017001221214934914,0,1
0.6568520326809335,1,12
1.0489280383641588,1,1
0.7276665776968395,1,1
93.51962645401031,94,1
2.201811795529089,2,1
0.638779366887635,1,1
0.28037496861993955,0,1
0.531212325561362,1,1
0.05117544640332744,0,1
0.16967357321066384,0,1
0.703524853809316,1,1
99.99999999991712,100,3
35.99219872908737,36,1
0.24972473983702848,0,1
0.09667575132004687,0,1
0.1685018173624731,0,1
95.12571659415218,95,1
99.99999999991711,100,6
1.1013355275650336,1,1
3.0060953750178654,3,1
0.5226696138929422,1,1
0.27900319697784015,0,1
0.02035134544040005,0,1
0.4479979230646667,0,1
46.69689152671682,47,1
1.4317457718898237,1,1
1.2835038150781388,1,1
0.2620865360596989,0,1
0.07837436108736935,0,1
0.8771487513533296,1,1
82.00968055468724,82,1
0.43412710046445574,0,1
0.7827170653414107,1,1
0.313856926078588,0,1
11.220411484813376,11,1
2.302765324995514,2,1
1.1181240622242519,1,1
0.7791549830114654,1,1
0.42117310518336915,0,1
0.3172912983170826,0,1
100.00000000038473,100,1
0.2633990190543454,0,1
0.07825052101905258,0,1
94.59142265382361,95,1
0.6223286486399914,1,1
0.10334776550613639,0,1
0.4390233042367695,0,1
0.2995589659072374,0,1
0.3303006740998954,0,1
0.34937741614456647,0,1
0.23302335563823873,0,1
0.04215066640911724,0,1
0.13326967857312508,0,1
0.16980130648280395,0,1
0.26576874889351265,0,1
0.17040362208528953,0,1
1.2029260774326724,1,1
0.7407689661103009,1,1
74.49831586202477,74,1
0.3369422764419631,0,1
32.788752190931774,33,1
3.183369304193208,3,1
0.6434671017473345,1,1
99.99999999991903,100,11
2.8065154173455897,3,1
1.1515339694174473,1,1
1.361998879911584,1,1
0.4215399268467374,0,1
0.1288961830094081,0,1
4.122496226872089,4,1
6.073258049672075,6,1
0.22280862875627064,0,1
99.99999999991888,100,4
0.5741254355527591,1,1
0.02241768404466669,0,1
3.761050872276616,4,1
46.810887173125344,47,1
0.24222267330078082,0,1
0.5622534684705314,1,1
0.46516932967199404,0,1
0.3385953764511199,0,1
0.06554403743589894,0,1
0.8856366977562569,1,1
0.48205099699821186,0,1
0.012491090484990154,0,1
6.304598136822504,6,1
0.2004258492985419,0,1
0.9989982287970642,1,1
2.447543256245083,2,1
0.051877129300240035,0,1
0.5383393132393033,1,1
0.9614965146067747,1,1
0.30207106598984584,0,1
0.5641492249284455,1,1
0.32259147797244236,0,1
0.6445026106774319,1,1
0.32426103993641997,0,1
0.27736845271752175,0,1
1.7911294219510698,2,1
0.45801563229920306,0,1
0.07500156144011556,0,2
99.99999999992161,100,3
0.26828891746472655,0,1
0.7887211694652901,1,1
0.15432523147235644,0,1
0.5723055716335828,1,1
99.99999999992153,100,3
0.23928906895166532,0,1
0.33861492241093116,0,1
99.99999999992136,100,2
0.23777580145911592,0,2
14.615542314778393,15,1
1.019785077215404,1,1
0.6436253669686767,1,1
0.3542262665673044,0,1
0.269735696663079,0,1
0.4059893169012917,0,1
0.119109579797445,0,1
75.0346757457909,75,1
1.8368113922643685,2,1
0.5526244415616838,1,1
0.09940925071180011,0,1
1.2825797288061584,1,1
0.41599695356907124,0,1
0.12762517015339664,0,1
0.9910585068061867,1,1
31.40001239807535,31,1
0.3161049596379469,0,1
4.020495852085306,4,1
0.577668068892962,1,1
0.5402433859318126,1,1
0.3543223783962672,0,1
0.35781759999999996,0,1
99.99999999992085,100,1
11.11314564034279,11,1
33.72321755221163,34,1
0.8928950573072322,1,1
2.605459164981319,3,1
0.3586683441006334,0,1
0.14581704234795442,0,1
99.99999999992058,100,3
0.3727458211125085,0,1
0.45388156424581005,0,1
44.37250205333141,44,1
0.3056317719166738,0,1
0.10584781165978716,0,1
4.0565802796331445,4,1
0.32587544201086793,0,1
0.14008826373626376,0,1
0.7403332777998811,1,1
5.827289744174627,6,1
0.2472451374500883,0,1
0.8603010674598961,1,1
0.16331034482758622,0,1
0.45936863862978256,0,1
28.83295903295408,29,1
0.4780731198586967,0,1
0.028331707552327876,0,1
32.124593616365445,32,1
0.06991644355931337,0,1
0.24807665678968,0,1
23.77599869772326,24,1
59.20001556022794,59,1
0.22272795374540244,0,1
9.167291932793354,9,1
0.5898675533071022,1,1
0.3102674091664423,0,1
0.6400840959707504,1,1
0.3393890723668333,0,1
3.0811862527105562,3,1
22.587878940808046,23,1
0.16368320043297488,0,1
4.829038510114278,5,1
0.07666901122659321,0,1
0.15167512820845874,0,1
74.56240061166407,75,1
5.94695073207934,6,1
0.18204200865026013,0,1
0.37122482676229906,0,1
0.10556972443465346,0,1
0.9836378394057672,1,1
0.4902512009936102,0,1
97.60200429492902,98,1
0.27368994964412174,0,1
0.1305432608307722,0,1
0.8604116800783626,1,1
0.969481616265502,1,1
0.9021885970093225,1,1
16.309565660911392,16,1
5.5533756997180985,6,1
21.216408418338116,21,1
99.99999999992207,100,1
0.9758117809836961,1,1
0.6714144781207704,1,1
30.302807308588815,30,1
14.613753195158594,15,1
0.4035677474860265,0,1
1.6983761370036863,2,1
31.716459454326944,32,1
99.99999999992198,100,2
16.961371121569798,17,1
0.5303885682378569,1,1
0.09950179611569485,0,1
0.6348808825783787,1,1
1.2065897921821829,1,1
0.988731174935118,1,1
0.33030168535550114,0,1
0.23439196483805402,0,1
0.19665040167205242,0,1
3.1209760792357115,3,1
59.75718361368996,60,1
0.16581846128928043,0,1
0.3555187704736366,0,1
4.663088830686272,5,1
4.098367647526924,4,1
0.11363410552933091,0,1
0.7136137258363302,1,1
0.18387526208859528,0,1
0.1816644037884136,0,1
2.15880293922492,2,1
0.38928481003374066,0,1
0.4455818308750652,0,1
0.36648770462752833,0,1
0.6466609387053815,1,1
0.08596054795246379,0,1
1.0558345098950004,1,1
78.909525,79,1
0.15859783419426512,0,1
0.0527148,0,1
0.027873368952269283,0,1
0.3388894149252056,0,1
72.85682365338808,73,1
0.3211018738758121,0,1
0.28127078039228026,0,1
0.27700227383525644,0,1
0.1324991837042762,0,1
0.7064405401269718,1,1
0.7872810046559202,1,1
0.3432149888790806,0,1
0.1521540544706204,0,1
0.17652023543362666,0,1
0.13718153941626998,0,1
21.293712886141826,21,1
0.30141812972798837,0,1
0.2805654877995864,0,1
7.999355092638474,8,1
72.15144,72,3
0.7645109123256099,1,1
3.7160173121985247,4,1
0.2645205622916094,0,1
1.0344431776077179,1,1
26.123186597452055,26,1
0.6176259629924447,1,1
3.981250481502743,4,1
0.8408327268513242,1,1
0.14998520802461685,0,1
0.3607065121587622,0,1
0.3837289195422228,0,1
0.09049643055558897,0,1
0.4614740940714819,0,1
39.31195196219438,39,1
2.302475294117647,2,1
0.7343643208946997,1,1
5.434150165793612,5,1
0.251822246813499,0,1
5.954016481237329,6,1
6.782211764705883,7,1
5.106626369550338,5,1
0.7052041391889635,1,1
1.1490395264074766,1,1
0.2279084186745506,0,1
0.11724674406686227,0,1
0.9280506731262647,1,1
11.598243976514807,12,1
0.06588492313164465,0,1
0.9025585129426934,1,1
0.4506656524390082,0,1
0.388459720770259,0,1
5.842850678282917,6,1
80.8253773829363,81,1
0.32845272286977106,0,1
0.6090057142857143,1,1
0.15294513141321825,0,1
3.283350363173539,3,1
0.19256546118977466,0,1
4.799789075867436,5,1
0.023733704889792852,0,1
0.5294770068987426,1,1
0.10326320538331989,0,1
0.8065778848665358,1,1
6.97505351545264,7,1
0.30556529618894923,0,1
0.2178883270011398,0,1
1.668434352979476,2,1
0.8357089692587527,1,1
0.46542159183436865,0,1
0.13297345742219926,0,1
0.5066485000154515,1,2
4.562784,5,1
1.2473461591415744,1,1
0.16652902643361953,0,1
61.84643692176217,62,1
54.24371430205689,54,1
99.99999999992703,100,1
0.4921851592672106,0,1
0.3505521112870786,0,1
1.1552888888888888,1,1
0.4248937546843502,0,1
0.07932989901020165,0,1
0.5745405405405405,1,1
0.2573770830871084,0,1
0.5877962030290572,1,1
76.78351489059568,77,1
0.7105779385517709,1,1
4.1460096691701285,4,1
2.440633544146857,2,1
0.1538184101181936,0,1
1.0108911411594277,1,1
0.3858335684522357,0,1
2.4898986874323055,2,1
2.6355008965474838,3,1
10.821962985222106,11,1
99.99999999992689,100,1
0.8278527799263065,1,1
0.6640444948177016,1,1
50.86132901022699,51,1
0.59184235275995,1,1
0.04155304605480428,0,1
0.12685324921135643,0,1
0.794866989905997,1,1
78.97079736773931,79,1
0.13329307440336918,0,2
0.666430200516823,1,1
0.237775801459115,0,1
1.964218221945855,2,1
0.7246390458575812,1,1
0.3281621925486262,0,1
1.3751563281762587,1,1
2.1824394065284785,2,1
17.88743832512457,18,1
0.8323110734701022,1,3
0.05543080320167494,0,1
0.045901135885570044,0,1
99.99999999992602,100,17
3.5934667945785295,4,1
9.5525781200221,10,1
0.03835442358277873,0,1
99.99999999992596,100,5
17.31244061043222,17,1
0.2247320804072222,0,1
16.21370292941601,16,1
0.07349586509032194,0,1
66.88719674525886,67,1
0.055318055964653896,0,1
1.1504520652173968,1,1
0.6847823076781296,1,1
0.5419261792873868,1,1
0.31852597836485175,0,1
0.1810037862177853,0,1
0.26857414724414036,0,1
9.615883804424973,10,1
5.069645464743946,5,1
0.04552843636363636,0,1
1.713007058823529,2,1
99.99999999992835,100,3
0.3896510853372891,0,1
0.46554947616232173,0,1
0.6687615935535164,1,1
99.99999999992816,100,4
1.0186425903877965,1,1
0.48159124866595526,0,1
0.2927936278750123,0,1
8.881842857142857,9,1
9.342161397917357,9,1
0.4152828055878947,0,1
5.353404758405768,5,1
0.2380669932522621,0,1
0.6018338331766434,1,1
0.7370515030747392,1,1
0.17239985326485696,0,1
4.502746775564914,5,1
0.22430586814853404,0,1
1.540664,2,1
89.86636621604094,90,1
0.19107916548604384,0,1
1.4616978286314843,1,1
0.5973970154397745,1,1
0.768871106935795,1,1
0.4170795446762834,0,1
0.5415596874862705,1,1
19.31838689906016,19,1
0.42392134060826575,0,1
0.05630870455928254,0,1
0.2910434282646067,0,1
0.023625787826385195,0,1
0.842705198141646,1,1
0.0739441095890411,0,1
0.4447485769427639,0,1
0.11122825917202689,0,1
0.12032117341601058,0,1
90.21276949754393,90,1
0.3108110036669436,0,1
0.5037070116461378,1,1
88.87214187296917,89,1
0.5060138505420947,1,1
1.062763618639911,1,1
76.38914613117956,76,1
0.25339178769747284,0,1
0.32442418333071615,0,1
0.7169891578404599,1,1
0.08143919999999999,0,1
0.48483603359686606,0,1
0.24729048832207523,0,1
1.5918814421060639,2,1
0.9565742755742231,1,1
0.24053109570338077,0,1
14.749005664864189,15,1
4.443146320587299,4,1
96.97298881097498,97,1
0.3700051972663643,0,1
55.05999799557355,55,1
0.07101513708036035,0,1
0.1456561774678334,0,1
0.31717203647416403,0,1
5.361648724244743,5,1
0.22630531270245538,0,1
100.00000000039586,100,4
0.37278534628912424,0,1
96.01026597560441,96,1
0.42549874825707124,0,1
0.18445292546179942,0,1
0.914795220771027,1,1
0.16447481946732637,0,1
0.354917880794702,0,1
1.0745608307197811,1,1
0.023826644674950964,0,1
91.93794963816303,92,1
0.2818936016335022,0,1
0.3460550785967733,0,1
86.45894601911475,86,1
1.2861783776206754,1,1
0.24130143311015434,0,1
0.315949643048753,0,1
0.5160764782468015,1,1
0.5123942162352052,1,1
88.8599505379898,89,1
99.99999999993068,100,4
96.07468596874823,96,1
0.5277755517562657,1,1
2.8951952252928868,3,1
10.240045697349816,10,1
0.6041869657065441,1,1
0.37061696902525,0,1
0.013501890366879403,0,1
0.36772484517431037,0,1
43.756479059466244,44,1
0.24257941028926075,0,1
0.6914395178353042,1,1
0.8148664397797598,1,1
50.17781403516426,50,1
0.25859667499410555,0,1
33.49280118606184,33,1
1.9201799428656536,2,1
18.214265250670245,18,1
0.1365120275787091,0,1
0.8525941459474752,1,1
0.09601171536797454,0,1
0.7960046112512593,1,1
2.762620827809743,3,1
0.6252980200256117,1,1
0.19728890229191806,0,1
0.32553371348555166,0,1
0.20443540846867722,0,1
0.680686075949367,1,1
0.31786633087996635,0,1
37.752602630652326,38,1
0.5683092344617529,1,1
0.3043354439349692,0,1
0.7565869686511955,1,1
0.13681133858267716,0,1
2.82887830903178,3,1
28.364621262502745,28,1
0.2306732095961779,0,1
64.3317263587114,64,1
1.2126415587936308,1,1
0.034002557935762824,0,1
2.7974515224284753,3,1
0.27099363764850254,0,1
0.6950388800761322,1,1
0.15149321269991917,0,1
1.639463786876663,2,1
99.99999999992953,100,1
0.11864480867584558,0,1
0.1527370033887159,0,1
88.58713364770581,89,1
1.0288440379999124,1,1
0.38830438260235894,0,1
7.560054774901763,8,1
0.2933047744089124,0,1
0.589113240558001,1,1
0.23956801948051948,0,1
0.6682991090210741,1,1
6.273923416131813,6,1
2.19370000502286,2,1
0.2933047744089126,0,1
0.24593787476172435,0,1
2.458773742352584,2,1
30.472194628013977,30,1
99.99999999993258,100,3
1.4488541175467118,1,1
0.10543368953099469,0,1
2.7253409810858624,3,1
0.3978295002279111,0,1
93.2865438363692,93,1
0.08508958514950223,0,1
0.03013603470862529,0,1
0.16335765379636946,0,1
0.38957628627980606,0,1
0.06920410256410256,0,1
0.03013603470862532,0,3
0.06818960908155243,0,1
0.11658472028535337,0,1
0.5177127202316435,1,1
0.5024068548631044,1,1
5.189570460085961,5,1
0.6453868473246571,1,1
0.055371379716222614,0,1
0.25404681899007764,0,1
0.05798886849795999,0,1
0.49855068905840305,0,1
0.08202510373443984,0,1
0.05097956910888827,0,1
0.04443254822775741,0,1
99.9999999999312,100,1
97.76196139388938,98,1
3.52064207086059,4,1
0.04680410827069342,0,1
0.144821065059197,0,1
0.46166416347934935,0,1
0.10361140467102155,0,1
0.1655582645758102,0,1
82.56699208944511,83,1
1.9645528208791432,2,1
0.10035732518795192,0,1
0.47061455836606947,0,1
0.28927063059165015,0,1
0.7282009356664393,1,1
99.99999999993177,100,3
0.28780912403107123,0,1
0.41292450625802823,0,1
87.45696000000001,87,1
1.2357845969567385,1,1
99.99999999993145,100,5
0.08541644993597725,0,1
50.71374506167545,51,1
0.3937904730913382,0,1
1.2066063006671073,1,1
99.99999999993155,100,2
3.564802547330533,4,1
58.48882313332071,58,1
1.1067338079322873,1,1
0.13376409254491498,0,1
0.09975775541711066,0,1
99.99999999993399,100,6
1.228821285719795,1,1
6.551092212400725,7,1
0.020031122693909963,0,1
2.994324271241734,3,1
0.3344860755267218,0,1
0.16335877093715023,0,1
1.7550567600976281,2,1
0.29179863132805184,0,1
4.1551171281874035,4,1
2.803019835487344,3,1
0.5020844186061828,1,1
0.2611107143896298,0,1
0.6268576229425368,1,1
0.3694339541670119,0,1
0.09885481423298874,0,1
0.5775972565885475,1,1
74.63451763583977,75,1
0.22771461778323276,0,1
0.40847746470393614,0,1
0.9906559488061792,1,1
0.03411658862848801,0,1
10.840107250759598,11,1
0.5953210221465076,1,1
99.99999999993422,100,2
1.7079721738755764,2,1
0.1892500430035939,0,1
0.907891834905577,1,1
0.09552846532536172,0,1
0.25725025150732406,0,1
88.72046354582082,89,1
0.5280048058749256,1,1
0.3783847476935918,0,1
0.24999437103845565,0,2
0.32142849363778747,0,1
42.23142047104111,42,1
99.99999999993298,100,6
19.333318821817972,19,1
0.37564803928777346,0,1
3.469963524521876,3,1
0.5820302892312268,1,1
5.198006947114277,5,1
8.450578501296564,8,1
0.6740749456448304,1,1
0.6993812675328148,1,1
0.4810453608247423,0,1
0.01055440163858689,0,1
1.5723739083287713,2,1
99.99999999993278,100,3
99.9999999999328,100,2
0.46459829621687415,0,1
0.7320739385116936,1,1
57.29671146158296,57,1
2.301474050203822,2,1
0.09065256965878145,0,1
3.8839680000000003,4,1
99.99999999993346,100,2
12.729119800980811,13,1
0.03769599209580006,0,1
0.3557400402061427,0,1
0.020266680710671066,0,1
2.432251726655078,2,1
0.8282820523222526,1,1
0.35873866312757874,0,1
99.99999999993577,100,1
0.13110130780510026,0,1
0.14492833619099244,0,1
0.05559263769692994,0,1
3.1607704746020984,3,1
1.0965542424590133,1,1
29.452045073765763,29,1
0.3459210848141477,0,1
0.025465210528604492,0,1
0.27671032901561765,0,1
0.3910488687970794,0,1
77.2164760614905,77,1
0.8120609437089242,1,1
0.356365229502512,0,1
99.99999999993612,100,5
67.91553314919557,68,1
1.0048367768427204,1,1
0.5042701653518589,1,1
43.916769634317724,44,1
0.2563453170961097,0,1
0.5296395863357652,1,1
0.4866330956686914,0,1
3.111084827978235,3,1
2.5809659746363183,3,1
0.15742751238127534,0,1
0.3495881659828898,0,1
99.99999999993594,100,1
1.2551448367778593,1,1
99.99999999993597,100,1
0.03853008416592215,0,1
0.30321065955412474,0,1
1.3521095737245594,1,1
0.11208897504986558,0,1
0.10671467273219984,0,1
0.42009910938458717,0,1
0.15816563424720084,0,1
0.5431280074484548,1,1
0.6498559870165749,1,1
0.12481909610964124,0,1
0.31277714285714286,0,1
0.8191236262311927,1,1
0.37004168788160635,0,1
17.310333077995985,17,1
45.95171068431247,46,1
0.8997493943381566,1,1
1.7741035341978308,2,1
0.02027492307692308,0,1
0.3888779393172544,0,1
11.061858883130474,11,1
5.52812170165221,6,1
2.8845865135924478,3,1
0.650025202132257,1,1
0.5894014557069606,1,1
0.4679383144917945,0,1
5.658583132306781,6,1
0.2670672218504817,0,2
5.197585044174033,5,1
0.907091072864572,1,1
0.016939044366225026,0,1
0.29335807849795387,0,1
21.205766010052802,21,1
0.6372601776311416,1,1
0.5674112438075091,1,1
0.5058564416424159,1,1
99.99999999993497,100,5
0.35111371198872376,0,1
0.24342932896444142,0,1
99.99999999993499,100,4
0.5624693589366979,1,1
99.99999999993759,100,6
0.23143620310403368,0,1
0.9784176453457514,1,1
5.054449868849933,5,1
96.73109643164449,97,1
3.568102130863365,4,1
0.02000169241436947,0,1
99.99999999993736,100,2
0.1559331124692987,0,1
67.61653174486183,68,1
99.99999999993744,100,2
82.39653395509362,82,1
13.704219258962993,14,1
93.6103586830003,94,1
0.23626233795778143,0,1
91.75787445121986,92,1
1.110932224910888,1,1
0.21061128468936258,0,1
1.0988311161987763,1,1
0.4307853253580666,0,1
0.06070253112600905,0,1
1.7885329548184832,2,1
0.0354474011800766,0,1
0.3888261909134571,0,1
0.03653208747133738,0,1
99.99999999993773,100,2
0.14635277075954012,0,1
0.14504756733946694,0,1
0.048831306536300544,0,1
0.3405126800695628,0,1
0.163118546200129,0,1
0.47946103605467294,0,1
0.3956404685819353,0,1
0.8009646610704734,1,1
0.05723198007730718,0,1
0.1181238897790398,0,1
0.12962488036970712,0,1
0.30600294369234127,0,1
5.990023774986594,6,1
1.3811804829781904,1,1
77.96935856194236,78,1
0.12817010457858158,0,1
0.07030916049696971,0,1
13.331531493485137,13,1
0.14623812702749092,0,1
1.006844119177537,1,1
0.8009646610704704,1,1
0.061060535433070925,0,1
0.3606918777892133,0,1
1.0545766492949233,1,1
84.65668610332652,85,1
6.549028110672244,7,1
83.74808135402351,84,1
0.6412972065239938,1,1
0.09606104780410099,0,1
0.39564046858193685,0,1
0.6942993136333113,1,1
9.072666068586505,9,1
89.85951876059453,90,1
0.15172745639913918,0,1
98.33426798029639,98,1
0.5110452777692773,1,1
0.12084234076332732,0,1
0.6903979274385297,1,1
5.007957138589913,5,1
0.620378376487054,1,1
14.524584467081873,15,1
0.6895046483118065,1,1
99.99999999993918,100,2
0.27501021401067466,0,1
67.39888817009697,67,1
79.8874447969239,80,1
0.03635398267042156,0,1
0.22651642056845528,0,1
0.22032851524119787,0,1
42.482025730580105,42,1
1.3664188945733262,1,1
99.99999999993906,100,2
0.01651649479522169,0,1
99.99999999993987,100,3
1.5150124338542896,2,1
1.4487359364214503,1,1
0.4680463586057939,0,1
50.676635957890895,51,1
0.366207563320672,0,1
0.11970183429566728,0,1
0.052273126264418115,0,1
27.416679545544874,27,1
95.37174170617465,95,1
0.476615420531385,0,1
1.6402589150102103,2,1
0.37638958262259153,0,1
0.2891423898545993,0,1
0.33409189477256035,0,1
2.409329198571242,2,1
0.5368938897347233,1,1
0.15326546752910902,0,1
1.8729508594290754,2,1
1.52393738398451,2,1
0.3670624364863138,0,2
0.23920505313051044,0,1
0.3361255879025061,0,1
2.0502290300487203,2,1
0.047803694994961364,0,1
0.2488708855044491,0,1
0.2643920451479233,0,3
0.08807427665688705,0,1
0.00934684081722,0,1
99.99999999993842,100,2
0.12081394428957583,0,1
3.852721444873617,4,1
3.9462289178638024,4,1
0.13757897717112694,0,1
0.16485720554819983,0,1
0.23738379595202785,0,1
0.07303826065850197,0,1
0.9464678785941748,1,1
0.14703388058902683,0,1
0.4934757257640353,0,1
0.18904682063485723,0,1
1.7844807546451151,2,1
68.83687719912214,69,1
0.23746071319808304,0,1
1.2773649724131424,1,1
16.4586794454645,16,1
3.107902179337867,3,1
59.9148,60,1
99.06567620731546,99,1
99.99999999993881,100,6
0.5409201150718238,1,1
0.6190888531032819,1,1
0.14889636203435686,0,1
0.39528858437599496,0,1
3.190063295378092,3,1
0.28088565249610364,0,1
0.5749406962236889,1,1
0.0532290415187936,0,1
0.2535675002491766,0,1
45.802086998592195,46,1
0.35025962181020703,0,1
0.26199716491313224,0,1
0.3684488177400089,0,1
0.03783635498128217,0,1
0.8748796073917847,1,1
0.3002481571190413,0,1
0.17416023274052805,0,1
0.3353714341805262,0,1
0.2163318733281028,0,1
0.27861965691883567,0,1
99.99999999994156,100,6
1.3347714049019637,1,1
1.4125635637579863,1,1
0.19486933816935598,0,1
1.3282223942069424,1,1
1.2817104674943725,1,1
0.2112875718485624,0,1
15.388986023029105,15,1
99.99999999994137,100,2
0.38897736177103404,0,1
0.3786945443795026,0,1
35.55550804422025,36,1
7.901213970828569,8,1
2.915166191788844,3,1
75.2442094599847,75,1
0.2633373741420385,0,1
0.037833092222465496,0,1
0.6115670886075949,1,1
13.795127647172375,14,1
0.47229935523582045,0,1
0.23504850417115458,0,1
0.6218762829403606,1,1
0.34038593075926576,0,1
4.586373413706043,5,1
2.6347644765803517,3,1
95.39415348644688,95,1
4.857209912962725,5,1
0.4527319581998066,0,1
0.2307062940367231,0,1
0.07817208756380346,0,1
95.59846368776705,96,1
1.144825836449191,1,1
0.6258955056297776,1,1
99.99999999994066,100,3
3.9599748067999347,4,1
5.301304613380385,5,1
1.0879150772868722,1,1
57.70128196765633,58,1
1.3781694289209538,1,1
0.595702429906542,1,1
0.30423779460994643,0,1
2.474495629415445,2,1
99.99999999994058,100,2
0.19039031491677288,0,1
0.6744093969138915,1,1
99.32185730144415,99,1
0.41799913277328776,0,1
1.0739443433905422,1,1
0.06421776870876983,0,1
0.2473963815789474,0,1
0.06951806610899866,0,1
0.31591241516089247,0,1
0.2633277055016282,0,1
0.5164225635459679,1,1
0.8926821177959017,1,1
95.22671496705777,95,1
0.3868146130456931,0,1
4.928124298920284,5,1
0.8231300088475089,1,1
7.513422326354107,8,1
0.5207435552785383,1,1
0.4351537261839813,0,1
2.0650663410475665,2,1
0.029597533347234205,0,1
6.4767401845920585,6,1
30.6994019244468,31,1
1.0203585834584048,1,1
0.6506754144202952,1,1
0.6417383183419068,1,1
0.02663124142931522,0,1
0.49744019277469,0,1
0.07017087587840452,0,1
0.2895392512970705,0,1
0.09757830854476385,0,1
3.9104706274206285,4,1
0.050763668682925776,0,1
0.2518947181164117,0,1
0.06832541294012677,0,1
0.5244560530175165,1,1
1.5342797562760693,2,1
0.36133141642087724,0,1
6.4850112,6,1
1.4217258700601236,1,1
0.3714273734789739,0,1
99.9999999999419,100,3
1.6972826347911065,2,1
0.07320168383445727,0,1
1.685329167424195,2,1
0.2796508852797201,0,1
0.26724178375067204,0,1
0.4225854664780073,0,1
0.026088171543327883,0,1
3.8947137125198568,4,1
0.2306820829409761,0,1
1.8228096489814876,2,1
5.621502029828476,6,1
0.21870931195074722,0,1
0.02997557690056122,0,1
0.48039424463128466,0,1
1.9692906845229619,2,1
0.11372313631731995,0,1
2.157146288121163,2,1
0.11366906020426831,0,1
0.8251466666666667,1,1
0.08591523392953579,0,1
0.31249499999999997,0,1
1.3747567025504166,1,1
0.27643811795950823,0,1
0.7512977486773798,1,1
1.7553640631337422,2,1
99.99999999994492,100,3
89.36871427869684,89,1
0.2002927419687257,0,1
2.6545359533652677,3,1
0.1392944425072262,0,1
99.99999999994479,100,2
0.9161214048293015,1,1
98.49881884063825,98,1
1.2315207552037644,1,1
0.6013784953805797,1,1
1.2810595024611688,1,1
1.9658595539494017,2,1
1.918780351301088,2,1
6.29194226486738,6,1
0.6043148523076549,1,1
0.295587690793694,0,1
0.2319267835455296,0,1
0.026133938762822696,0,1
37.23227173857192,37,1
0.690750858991075,1,1
0.1641267528474409,0,1
66.71150078382882,67,1
99.99999999994513,100,5
74.9363256916752,75,1
0.03850983503826329,0,1
0.4832767587641499,0,1
17.25860877780172,17,1
0.5808153171790408,1,1
0.02177979898495438,0,1
0.7919927467408864,1,1
0.45719010868562,0,1
4.418984746068405,4,1
0.7484862734782072,1,1
99.99999999994397,100,2
0.46958893019735826,0,1
1.8603508908567763,2,1
99.99999999994387,100,2
1.2103571066433856,1,1
0.3095493938326749,0,1
42.10582869253706,42,1
99.99999999994394,100,7
79.07371089803111,79,1
0.2376041857828101,0,1
0.1525846153846154,0,1
0.3247926846289593,0,1
0.06901769605059044,0,1
59.109584858697005,59,1
0.5109847372768594,1,1
7.78940565783256,8,1
0.510143521812036,1,1
0.09982614955367451,0,1
0.05087057142857146,0,1
0.9110466486301132,1,1
0.6493143275410784,1,1
0.5095844142067752,1,1
99.9999999999441,100,3
99.99999999994414,100,2
0.28777381638513044,0,1
1.0516323158401693,1,1
93.66191325925463,94,1
0.6531628330509862,1,1
0.05354758713189375,0,1
2.326451289178723,2,1
0.32257931935443623,0,1
3.0384976291069945,3,1
99.99999999994657,100,2
0.8565458197599971,1,1
0.2815658793185655,0,1
0.6852970574035221,1,1
1.6281705355585323,2,1
2.400152519386273,2,1
39.309797568313506,39,1
0.36045916764594554,0,1
57.24076393349571,57,1
0.9779975067551836,1,1
0.03301417281305528,0,1
38.48985746079745,38,1
0.43840516522882667,0,1
0.09613150635286635,0,1
0.10315202097567808,0,1
0.06701333842276005,0,1
0.028780034109917033,0,1
0.14633845152060873,0,1
1.4766808868670056,1,1
0.034100231712324285,0,1
94.19282682401342,94,1
0.07000073502703215,0,1
0.7875028546264453,1,1
10.669940915523023,11,1
1.0831464530161998,1,1
96.03191522563172,96,1
0.07387547049745094,0,1
0.13433886955614105,0,1
0.8689736551466121,1,1
95.03163358893491,95,1
0.017490715351284495,0,1
17.819602851725723,18,1
2.716719520634257,3,1
0.8402954853497409,1,1
99.99999999994577,100,2
99.99999999994579,100,5
0.23482329535922578,0,1
0.630954717717396,1,1
99.99999999994569,100,1
0.18642011924134513,0,1
0.313631586238151,0,1
0.37546836145876356,0,1
0.47782147837488653,0,1
0.01212284447995841,0,1
98.21844113250148,98,1
10.24283229007357,10,1
0.6995442950600287,1,1
3.2137419173402937,3,1
